age,weight,income,year_of_experience,married
43,72,142650,8,1.0
42,72,106200,5,1.0
60,72,125950,7,1.0
58,68,127200,7,0.0
39,70,159000,10,0.0
31,72,178950,10,1.0
56,69,155450,10,1.0
27,71,143350,7,0.0
57,70,202250,15,1.0
46,66,181650,10,1.0
55,65,147850,9,1.0
42,67,209550,16,1.0
61,67,146000,9,1.0
39,70,221300,17,1.0
36,77,233350,18,0.0
26,73,150750,9,0.0
48,64,224800,17,0.0
64,72,87200,3,1.0
43,71,180300,13,1.0
29,71,136050,7,0.0
36,77,76850,2,0.0
36,67,125450,7,0.0
45,75,109100,5,1.0
30,66,95000,3,0.0
66,69,164650,10,1.0
33,71,207200,14,1.0
44,74,341950,27,0.0
61,65,238300,18,0.0
22,66,247750,19,0.0
40,64,124700,6,1.0
61,69,75400,2,0.0
47,74,234050,17,1.0
47,58,159000,10,1.0
23,74,237300,18,0.0
39,69,137500,8,1.0
26,66,114150,6,0.0
21,74,181900,12,0.0
46,70,163200,11,1.0
21,64,194550,13,0.0
25,70,167000,11,0.0
63,74,185100,12,1.0
66,65,128850,8,1.0
25,67,119600,7,0.0
23,69,99300,4,0.0
25,78,145900,8,0.0
64,64,91900,2,1.0
22,73,238200,18,0.0
36,66,151850,9,1.0
49,70,93050,3,0.0
57,72,112500,6,1.0
35,69,151700,8,0.0
24,62,80200,2,0.0
32,67,113200,6,0.0
30,74,101350,3,0.0
24,74,174900,12,0.0
60,77,163000,11,1.0
43,65,158850,10,1.0
37,65,127800,7,0.0
33,69,119450,6,0.0
57,66,129000,7,0.0
41,76,149000,9,1.0
30,70,168600,11,1.0
29,64,118250,5,0.0
65,65,132250,7,1.0
60,69,174250,11,1.0
46,61,137500,7,1.0
35,68,114150,5,0.0
66,69,123600,6,1.0
58,72,272950,22,1.0
28,75,143800,8,0.0
67,74,128600,7,1.0
24,71,154350,9,0.0
64,73,146800,8,0.0
54,70,157600,10,1.0
51,66,167600,11,1.0
64,69,185300,13,1.0
66,72,95000,4,1.0
57,76,117050,7,1.0
42,62,125850,6,0.0
44,66,142200,7,1.0
55,68,149150,8,1.0
35,61,188250,14,0.0
22,70,132700,7,0.0
66,66,159700,9,1.0
33,67,207750,15,0.0
63,75,145050,8,1.0
64,61,126350,5,1.0
42,72,128000,5,0.0
40,74,118950,7,0.0
38,65,162650,10,1.0
56,76,123050,7,0.0
47,75,148500,7,0.0
28,68,168950,10,0.0
47,77,156800,10,1.0
62,70,92200,4,0.0
51,66,131750,7,0.0
41,64,146400,9,1.0
19,66,162600,10,0.0
23,69,104950,5,0.0
58,73,132450,8,1.0
60,74,190500,13,1.0
53,70,214900,16,1.0
59,59,114350,6,1.0
39,73,129300,7,0.0
20,78,160300,10,0.0
57,71,180400,12,0.0
42,70,134350,8,0.0
26,66,153600,9,0.0
58,66,156500,9,0.0
39,62,118200,7,0.0
54,70,137250,8,0.0
46,66,96800,4,1.0
26,72,314950,25,0.0
59,67,191000,13,1.0
22,72,143150,8,0.0
64,76,94300,4,1.0
50,73,95800,4,0.0
43,68,107600,5,0.0
36,78,164700,10,1.0
46,62,123750,7,1.0
39,74,161350,10,1.0
38,64,171200,11,0.0
28,71,130100,7,0.0
22,75,223050,15,0.0
19,64,116100,6,0.0
22,66,130200,7,0.0
66,64,110500,5,1.0
57,72,87500,3,0.0
37,79,167850,11,0.0
63,76,165350,10,1.0
41,70,273500,22,1.0
67,59,127650,7,1.0
29,78,166300,11,0.0
32,67,111850,6,1.0
64,64,126300,7,0.0
53,68,83050,3,1.0
65,62,175950,12,1.0
58,67,155900,9,1.0
67,66,99550,5,1.0
56,63,97600,4,1.0
36,65,206500,15,0.0
58,64,217250,14,0.0
61,75,123550,6,1.0
67,71,215050,16,1.0
57,77,90550,4,1.0
60,71,131500,8,1.0
32,70,154250,10,0.0
46,72,107800,5,1.0
65,73,130700,7,1.0
31,67,129300,8,0.0
26,67,210350,16,0.0
51,63,129850,6,0.0
64,71,117350,6,1.0
58,64,179000,12,1.0
45,72,175850,12,1.0
23,68,131300,7,0.0
42,64,109600,6,1.0
20,69,267350,22,0.0
59,74,111650,6,1.0
27,68,122850,6,0.0
19,77,148850,9,0.0
55,73,110450,5,1.0
63,64,114400,6,1.0
47,64,102800,4,1.0
65,70,104500,5,1.0
18,78,154550,10,0.0
63,68,169750,11,1.0
59,74,184350,13,0.0
43,67,118000,6,1.0
30,77,120550,5,0.0
28,70,155100,9,0.0
33,76,231550,18,0.0
18,68,124400,7,0.0
45,72,99700,4,1.0
56,63,130200,7,1.0
47,71,204100,15,1.0
32,63,144100,9,1.0
54,73,174800,11,1.0
22,66,181500,12,0.0
30,64,177500,11,1.0
54,68,128700,7,0.0
37,66,188850,12,0.0
51,67,184750,12,0.0
62,72,168400,9,0.0
44,69,157300,10,1.0
29,73,121300,5,0.0
62,67,159850,10,1.0
64,73,140250,8,1.0
33,63,102750,3,0.0
56,66,116100,5,0.0
32,73,77250,1,1.0
52,60,204650,15,0.0
38,72,103250,4,1.0
34,70,163950,11,1.0
50,76,109200,6,1.0
35,68,130400,7,0.0
18,69,120150,5,0.0
19,78,192950,13,0.0
65,63,133050,8,1.0
19,67,112800,6,0.0
49,67,129000,7,1.0
52,61,140900,9,1.0
39,62,122100,7,1.0
48,73,147700,9,1.0
37,71,200100,14,0.0
54,65,85400,3,0.0
56,65,125500,7,1.0
31,62,215100,16,1.0
30,73,204900,14,0.0
55,64,189650,13,1.0
27,72,191650,12,0.0
53,67,131350,7,0.0
35,72,155300,10,0.0
45,74,174150,12,0.0
22,66,130600,8,0.0
66,64,122400,6,1.0
47,75,200800,14,0.0
60,64,135050,8,0.0
52,63,174650,12,1.0
67,71,106400,5,1.0
63,58,172500,11,1.0
61,78,113600,6,1.0
25,70,118200,6,0.0
26,62,102700,5,0.0
52,70,190150,14,1.0
51,69,186750,13,1.0
29,69,172900,11,0.0
28,68,183700,13,0.0
21,69,119000,6,0.0
42,61,133900,8,1.0
41,79,295450,22,1.0
20,71,229000,17,0.0
25,67,155050,10,0.0
18,71,148800,9,0.0
37,71,110550,5,1.0
66,68,152300,9,1.0
62,66,253650,20,1.0
49,81,136900,8,1.0
47,63,332600,27,0.0
59,60,202450,14,0.0
45,71,111700,6,1.0
22,72,193000,14,0.0
30,67,210700,16,0.0
52,82,83400,3,1.0
37,67,171850,11,0.0
40,73,157000,10,1.0
57,69,118150,6,1.0
19,66,128850,7,0.0
41,72,161200,10,1.0
56,66,118700,6,1.0
56,64,98800,4,0.0
60,69,106100,4,1.0
64,75,114950,6,1.0
53,64,164500,10,1.0
34,69,176200,11,0.0
66,66,217650,15,1.0
31,64,111600,5,0.0
26,62,149300,9,0.0
23,80,101700,4,0.0
54,64,123650,6,1.0
64,71,120700,6,1.0
46,66,195350,13,1.0
58,76,211700,15,1.0
59,74,93750,4,1.0
53,72,134450,8,1.0
46,73,185300,11,0.0
56,67,147800,10,0.0
66,68,105850,5,1.0
63,72,260800,20,1.0
60,70,103000,5,1.0
29,67,116150,5,0.0
18,72,109050,5,0.0
28,71,106900,5,0.0
44,69,168950,8,1.0
43,65,170100,10,0.0
18,72,94900,4,0.0
46,71,215800,15,0.0
52,68,165850,10,1.0
49,68,137600,8,0.0
64,64,146650,9,1.0
35,68,170650,12,1.0
44,73,201700,14,0.0
58,61,148350,10,0.0
35,77,81500,2,0.0
25,66,164700,10,0.0
22,61,101200,5,0.0
63,58,113450,6,0.0
33,62,124350,6,0.0
27,67,92250,4,0.0
30,70,145150,9,0.0
18,69,213800,15,0.0
27,74,112200,5,0.0
42,76,166550,11,1.0
43,74,140500,9,1.0
25,77,187800,12,0.0
23,74,151400,9,0.0
48,70,113400,6,1.0
32,79,117050,5,0.0
36,65,138900,7,0.0
58,70,175900,11,1.0
34,64,150850,9,0.0
42,76,128150,7,0.0
43,69,221900,15,0.0
28,81,129850,7,0.0
30,67,129850,7,0.0
63,70,122150,7,1.0
49,70,174550,12,1.0
19,64,212150,15,0.0
19,66,204050,14,0.0
35,75,183300,12,0.0
37,75,96900,4,1.0
33,64,122100,7,0.0
26,60,183000,12,0.0
65,60,145700,9,0.0
24,71,107150,4,0.0
53,70,137500,7,1.0
45,65,162800,10,1.0
45,66,104750,5,0.0
30,76,107300,5,0.0
41,73,107650,5,0.0
20,64,194150,13,0.0
58,73,115000,6,1.0
45,83,151400,9,1.0
59,68,165950,11,1.0
66,76,122900,7,1.0
54,71,112750,4,1.0
20,64,209400,14,0.0
19,67,133900,8,0.0
34,73,124750,7,0.0
43,78,136700,8,1.0
42,63,130600,8,0.0
26,70,110200,5,0.0
59,81,253000,20,1.0
27,67,82300,3,0.0
37,71,103100,4,1.0
67,63,132850,8,1.0
48,77,142550,9,0.0
67,80,151450,9,1.0
41,68,141700,8,0.0
25,70,123100,6,0.0
19,73,83450,3,0.0
61,63,110050,5,1.0
46,60,183400,12,1.0
59,67,155900,10,1.0
62,67,117900,7,1.0
22,78,146400,9,0.0
36,66,121650,5,1.0
23,62,105150,5,0.0
24,65,216300,16,0.0
39,72,261300,20,1.0
55,78,103950,4,1.0
43,74,112050,6,1.0
51,69,120200,7,0.0
25,73,180950,12,0.0
53,60,82500,3,1.0
55,77,149600,9,1.0
58,76,201900,15,1.0
46,77,122800,6,1.0
59,62,232350,17,1.0
20,69,102850,5,0.0
65,66,158050,9,1.0
42,67,91450,4,1.0
44,68,229200,17,1.0
40,72,165450,11,0.0
59,68,128350,7,0.0
23,69,105750,5,0.0
66,60,139000,8,1.0
19,68,106900,5,0.0
35,69,133150,8,1.0
63,77,125500,6,1.0
42,62,199450,14,1.0
32,71,147500,10,0.0
46,65,100750,5,0.0
21,69,101100,3,0.0
39,75,198000,14,1.0
60,74,220000,16,1.0
62,69,145700,9,0.0
27,64,102350,4,0.0
45,72,129100,7,1.0
44,65,208800,14,1.0
57,69,137750,8,1.0
42,65,153650,9,1.0
35,70,188150,13,0.0
33,73,133050,7,0.0
67,71,222600,16,1.0
36,68,208250,14,1.0
38,71,169350,10,0.0
64,71,77700,1,1.0
24,61,172050,11,0.0
51,69,166000,11,0.0
62,81,143550,9,0.0
33,76,140300,8,1.0
22,62,104050,4,0.0
45,69,248000,17,1.0
37,68,268550,21,1.0
34,71,140150,8,1.0
18,72,142900,8,0.0
66,71,176650,12,1.0
34,70,116900,6,0.0
57,71,117950,6,1.0
57,64,280650,22,1.0
51,73,111900,6,1.0
53,75,141200,8,0.0
26,73,77700,2,0.0
40,64,168350,11,0.0
64,66,142800,7,1.0
48,72,201950,13,1.0
58,64,175000,12,1.0
23,66,142650,9,0.0
41,71,171350,11,1.0
48,66,168250,11,1.0
59,64,135400,7,1.0
35,73,141100,8,0.0
26,78,152950,10,0.0
22,64,185050,12,0.0
38,71,140150,8,1.0
54,72,144400,9,1.0
39,67,102700,5,0.0
44,63,225150,16,1.0
49,63,362450,31,1.0
32,64,135300,7,1.0
66,63,129000,7,1.0
32,66,156050,10,0.0
20,77,133850,7,0.0
34,70,129950,7,1.0
65,72,143100,9,1.0
45,71,127850,7,0.0
36,70,167450,11,1.0
33,67,94950,4,0.0
18,64,189750,13,0.0
20,64,143300,9,0.0
62,74,131600,7,0.0
64,63,229150,17,1.0
34,65,157200,10,1.0
39,61,92800,4,1.0
65,69,129300,7,0.0
30,72,145950,8,0.0
39,66,123700,6,0.0
30,76,152250,10,0.0
59,68,112700,6,1.0
66,71,209000,15,1.0
30,71,222450,17,0.0
43,74,106700,5,1.0
43,60,208100,14,1.0
43,61,138350,8,1.0
45,73,172750,11,0.0
19,73,293250,24,0.0
18,72,166000,10,0.0
38,73,105200,4,0.0
65,71,152100,9,1.0
46,77,114450,5,1.0
57,63,134150,8,1.0
49,66,123650,6,1.0
53,69,100300,4,1.0
32,69,124700,7,1.0
64,69,221200,16,1.0
27,68,164400,11,0.0
23,65,113050,5,0.0
36,73,173400,10,0.0
54,70,234000,17,1.0
52,68,96500,4,1.0
18,69,111500,5,0.0
39,67,95000,4,0.0
22,65,122900,7,0.0
51,64,126300,7,1.0
46,70,122500,7,1.0
41,74,119650,7,1.0
26,66,206150,14,0.0
22,67,110750,5,0.0
26,62,214500,15,0.0
19,70,127950,7,0.0
66,67,166400,11,1.0
57,69,145900,8,1.0
66,61,122000,7,1.0
60,67,111450,4,1.0
53,62,107450,5,1.0
41,71,184900,12,1.0
19,69,113850,6,0.0
22,74,131200,7,0.0
65,65,176850,11,1.0
29,67,181300,11,1.0
60,63,157650,9,0.0
57,70,203750,14,0.0
32,71,135450,8,0.0
21,65,174800,12,0.0
42,71,166900,10,1.0
49,73,153950,10,1.0
49,68,178250,12,1.0
44,65,88250,2,1.0
43,70,124300,7,0.0
30,73,136600,8,0.0
46,63,85000,3,1.0
23,70,158650,10,0.0
46,73,175550,12,1.0
38,69,177950,12,1.0
27,74,125250,7,0.0
38,72,128100,7,1.0
62,63,94200,3,0.0
53,78,189150,12,1.0
37,73,221050,16,1.0
64,66,208450,15,1.0
19,75,115900,6,0.0
51,61,173650,11,1.0
38,70,156400,10,0.0
38,68,148800,9,1.0
49,74,172050,11,1.0
55,63,139550,8,1.0
51,76,157350,10,1.0
63,71,151300,8,1.0
66,65,246300,18,1.0
19,71,138050,7,0.0
20,75,150000,9,0.0
39,66,108050,5,1.0
31,73,173400,11,0.0
57,70,146050,7,0.0
25,66,129800,7,0.0
66,71,187300,14,1.0
40,65,194000,13,0.0
31,74,199150,14,1.0
28,66,193450,13,0.0
45,69,169150,11,0.0
45,69,154900,10,0.0
37,71,163100,10,0.0
65,72,203550,14,1.0
64,64,142000,8,1.0
28,78,120550,6,0.0
55,75,104400,4,0.0
18,65,273100,22,0.0
47,71,103300,4,1.0
64,71,102650,5,1.0
39,75,187100,12,1.0
36,74,141000,9,0.0
33,73,114600,6,1.0
35,73,150700,8,0.0
46,71,107050,5,1.0
66,63,143900,8,1.0
28,72,182350,11,0.0
67,73,114800,5,1.0
23,73,188250,12,0.0
21,73,195450,14,0.0
18,62,132150,7,0.0
45,62,168500,11,0.0
39,63,134000,8,0.0
59,77,160300,10,1.0
60,66,127450,7,1.0
54,79,202000,14,1.0
24,71,180600,13,0.0
59,66,220050,15,1.0
58,72,155100,9,1.0
19,70,90350,4,0.0
47,69,133800,6,0.0
44,77,131400,7,1.0
59,69,170450,11,1.0
40,78,112800,5,0.0
28,73,122400,6,0.0
43,77,165650,11,0.0
46,69,204450,15,0.0
43,70,113150,5,1.0
46,68,107800,5,1.0
24,70,192800,13,0.0
21,70,138300,8,0.0
18,73,84600,3,0.0
47,66,123750,6,0.0
30,70,105750,5,0.0
32,65,137350,8,0.0
28,67,102500,5,0.0
45,68,95500,4,1.0
35,75,191050,13,0.0
18,75,155900,10,0.0
28,77,187900,14,0.0
49,69,193050,13,1.0
42,63,233750,17,1.0
33,68,76500,2,1.0
32,67,225850,16,0.0
59,73,121650,6,1.0
20,79,173350,12,0.0
29,64,140200,7,0.0
39,57,118850,6,1.0
27,67,78150,2,0.0
34,69,98500,4,0.0
42,65,183400,13,1.0
31,73,131050,8,1.0
19,66,235850,18,0.0
65,65,102050,5,1.0
19,77,149350,10,0.0
23,76,114200,6,0.0
18,72,170400,11,0.0
64,67,131950,7,1.0
36,72,258300,19,0.0
32,71,216300,16,0.0
39,75,208050,15,0.0
53,65,81350,3,1.0
20,71,147700,9,0.0
40,75,155500,10,0.0
65,77,165750,10,1.0
24,71,144850,8,0.0
57,82,183050,13,1.0
60,77,112350,5,1.0
49,72,182550,12,1.0
42,65,140200,8,0.0
26,69,214550,16,0.0
31,69,114050,5,1.0
29,69,197450,14,0.0
24,67,167250,11,0.0
35,69,140750,8,0.0
55,63,124100,7,1.0
47,79,184100,12,0.0
66,67,107550,5,0.0
67,71,221700,16,1.0
19,75,120900,7,0.0
63,73,83350,2,1.0
26,72,136650,8,0.0
45,79,167850,11,1.0
19,72,259850,19,0.0
37,70,254200,20,0.0
32,65,273050,21,1.0
18,76,180600,12,0.0
21,60,122400,7,0.0
54,70,179350,11,1.0
59,72,178000,12,1.0
31,67,128600,7,0.0
58,66,130300,7,1.0
45,69,149100,9,1.0
48,63,110000,6,1.0
27,63,92500,4,0.0
30,76,92450,3,0.0
37,74,137800,8,1.0
30,68,156700,10,0.0
36,77,192700,13,1.0
55,68,299400,24,1.0
21,65,133250,8,0.0
29,74,183050,11,0.0
21,74,134250,8,0.0
26,63,126700,7,0.0
56,76,209950,15,1.0
58,74,210650,14,1.0
23,75,163350,11,0.0
43,72,176200,11,0.0
27,76,99950,4,0.0
57,77,139000,9,1.0
39,71,170600,11,1.0
36,73,149950,9,0.0
48,61,220550,15,1.0
21,78,139600,7,0.0
55,76,252800,19,1.0
57,69,185550,12,1.0
38,70,136050,8,1.0
40,71,96650,3,1.0
64,64,139600,7,1.0
51,78,134950,8,0.0
26,75,121450,7,0.0
21,74,199350,14,0.0
38,68,116700,6,1.0
52,70,111650,4,1.0
66,69,117050,6,1.0
52,67,160950,10,1.0
67,65,204650,15,1.0
42,70,111800,4,1.0
39,65,146150,8,0.0
51,77,146150,8,1.0
19,65,150600,9,0.0
25,70,145800,10,0.0
57,70,207100,15,1.0
38,63,136000,8,1.0
45,71,144750,9,0.0
39,71,104800,5,1.0
50,69,185650,12,1.0
59,71,138100,8,1.0
51,68,140450,7,1.0
61,57,191550,14,1.0
24,60,247050,19,0.0
26,70,168100,11,0.0
65,66,148250,10,0.0
33,72,304550,24,0.0
53,67,164200,11,1.0
53,75,126250,7,1.0
37,74,150800,9,0.0
33,70,210300,15,0.0
43,71,147700,9,0.0
43,69,154550,8,0.0
38,64,178650,11,0.0
52,80,149350,9,0.0
60,76,171750,11,1.0
35,80,211500,15,0.0
53,71,124950,6,1.0
33,71,172300,12,1.0
43,61,106350,4,0.0
55,62,109600,5,1.0
66,64,248450,17,1.0
40,71,135750,7,0.0
39,70,195450,13,1.0
36,68,93600,3,1.0
66,70,164100,11,1.0
62,75,132900,7,1.0
63,68,145250,9,1.0
45,69,95600,4,1.0
40,72,158300,10,0.0
56,72,124750,6,1.0
56,77,236500,18,1.0
45,81,104650,5,0.0
32,66,159500,11,1.0
46,67,194600,13,1.0
32,71,145100,9,0.0
47,65,172800,12,1.0
58,63,148000,9,1.0
50,68,212400,15,0.0
21,59,186700,13,0.0
45,63,209450,14,0.0
45,78,79900,2,0.0
33,70,145350,9,0.0
43,60,198950,14,1.0
58,73,161400,11,1.0
60,71,175450,12,1.0
59,76,151450,8,1.0
27,80,121650,5,0.0
50,67,112400,5,1.0
67,69,110950,5,0.0
47,64,121250,5,1.0
61,71,179600,11,0.0
32,62,175200,11,0.0
22,69,343100,28,0.0
43,66,134550,7,0.0
58,72,145050,8,0.0
20,72,141600,8,0.0
27,63,149100,8,0.0
38,63,137000,8,0.0
67,72,148700,7,1.0
43,66,104500,5,0.0
28,71,327400,27,0.0
55,75,202550,14,0.0
60,70,134950,7,1.0
33,63,150350,9,1.0
39,65,207550,15,0.0
42,71,192400,14,1.0
62,68,116900,5,1.0
64,60,117650,5,1.0
35,64,171850,11,1.0
23,66,167150,11,0.0
37,82,173750,12,0.0
39,72,246900,19,1.0
25,69,110850,5,0.0
56,65,266550,21,0.0
18,75,120200,5,0.0
48,74,152150,9,1.0
54,68,111000,5,1.0
36,66,182000,12,1.0
66,74,126950,7,1.0
50,78,110550,5,0.0
32,79,243700,18,0.0
67,71,152200,10,1.0
24,74,94900,3,0.0
37,65,268500,20,0.0
20,58,167200,11,0.0
55,67,202700,15,1.0
59,68,156050,10,0.0
40,61,186200,12,1.0
36,73,164250,11,0.0
43,65,181450,12,0.0
57,78,241050,19,0.0
54,72,194450,14,1.0
58,60,119150,5,1.0
60,68,181200,12,1.0
55,73,170050,11,1.0
25,70,127950,7,0.0
61,65,140450,9,0.0
20,75,204750,15,0.0
42,69,115650,5,1.0
39,68,183250,12,0.0
35,69,67050,1,1.0
44,69,145200,9,1.0
21,71,182850,12,0.0
30,66,157650,9,0.0
63,67,240250,17,1.0
62,69,176250,11,0.0
64,72,184850,13,0.0
35,72,226700,17,1.0
51,69,173350,10,1.0
57,72,106100,5,1.0
46,63,107050,5,1.0
21,71,75900,2,0.0
41,75,140850,8,0.0
27,65,140850,8,0.0
57,61,222000,17,1.0
41,74,83400,3,0.0
51,74,160550,11,1.0
30,65,98550,4,0.0
22,63,134800,6,0.0
51,65,90550,3,1.0
19,69,211550,13,0.0
42,66,84050,2,1.0
41,71,150000,9,1.0
55,64,101950,4,1.0
61,72,171900,11,1.0
26,65,155150,9,0.0
30,67,84400,3,1.0
47,76,153800,9,1.0
66,66,167750,11,1.0
51,72,152450,10,1.0
60,67,124750,7,1.0
59,71,135100,7,1.0
55,64,225850,16,1.0
45,77,161000,11,0.0
47,67,127250,7,0.0
25,66,165000,10,0.0
34,74,145900,7,0.0
35,67,82650,3,0.0
58,72,160800,9,1.0
57,64,100900,5,1.0
38,65,113650,5,0.0
55,61,135450,8,1.0
27,76,151650,9,0.0
57,69,114850,6,0.0
50,65,146250,8,1.0
35,69,155400,10,1.0
27,67,152050,10,0.0
58,63,122000,6,1.0
58,65,99650,5,1.0
60,66,189900,13,1.0
32,73,220300,16,0.0
54,77,176600,12,0.0
42,69,224500,17,1.0
43,78,125900,5,0.0
30,70,224000,16,0.0
51,70,146000,9,1.0
60,59,238150,18,1.0
29,74,153450,9,1.0
52,77,193150,14,1.0
40,65,139800,8,1.0
18,73,125850,6,0.0
23,75,235750,17,0.0
59,67,87900,3,0.0
27,78,159900,9,0.0
41,66,204250,14,0.0
27,69,157250,10,0.0
57,69,196200,12,0.0
19,71,155650,10,0.0
34,62,147850,9,0.0
37,78,165900,11,0.0
64,67,94250,4,0.0
57,76,153650,10,0.0
63,64,185550,12,1.0
36,73,205100,15,0.0
46,64,230550,16,1.0
48,70,177500,12,1.0
37,70,139100,8,1.0
39,70,163500,10,0.0
23,69,107650,3,0.0
36,76,178950,11,1.0
53,71,183650,12,1.0
20,69,85500,3,0.0
65,58,241450,18,1.0
27,70,143900,9,0.0
35,70,171350,11,1.0
41,63,188150,13,1.0
37,69,155300,9,0.0
49,66,129600,7,1.0
29,68,135950,8,0.0
53,84,228500,16,1.0
23,70,203500,14,0.0
36,74,139700,9,0.0
41,73,148350,9,1.0
45,72,166000,10,1.0
45,73,132050,7,1.0
41,65,127100,7,1.0
47,79,165700,10,0.0
45,67,104550,5,1.0
47,60,118150,5,1.0
26,72,82150,2,0.0
46,75,107850,4,0.0
39,66,148200,8,0.0
47,65,120350,7,0.0
38,75,120550,6,0.0
36,75,173300,12,1.0
52,65,97750,4,1.0
23,67,112000,6,0.0
57,74,102100,5,0.0
26,73,147450,9,0.0
34,61,188000,13,1.0
53,66,180150,13,0.0
66,79,127600,7,1.0
45,60,155450,9,1.0
56,71,142300,9,1.0
42,74,195850,14,0.0
44,70,96250,3,1.0
43,66,243650,18,1.0
45,66,146700,8,1.0
36,69,150150,9,1.0
37,69,161650,11,1.0
46,70,186500,13,1.0
31,68,108700,5,0.0
56,68,151250,8,1.0
56,61,217150,15,0.0
65,69,74350,1,1.0
29,72,101200,5,0.0
42,70,181800,12,0.0
31,70,103300,3,0.0
19,70,175300,12,0.0
67,70,225950,16,1.0
48,67,153750,10,0.0
61,70,96150,4,1.0
51,72,205250,14,1.0
45,68,184900,13,1.0
50,69,106950,5,0.0
42,80,166300,11,1.0
67,74,117400,5,1.0
56,72,266300,20,1.0
38,64,110150,5,0.0
25,63,141850,9,0.0
55,72,223000,17,1.0
63,69,89000,3,1.0
44,74,187750,12,1.0
57,70,205650,15,0.0
20,68,139750,7,0.0
39,65,122100,7,1.0
36,67,129850,7,0.0
36,68,207950,15,0.0
44,67,151150,9,0.0
44,68,170050,11,0.0
35,71,119850,7,1.0
20,73,138550,7,0.0
18,64,125850,7,0.0
26,73,163400,11,0.0
54,64,212400,16,1.0
18,72,140150,8,0.0
49,80,123500,7,0.0
33,63,111550,5,0.0
18,73,222400,16,0.0
27,65,154050,10,0.0
62,70,121750,5,1.0
38,69,128650,6,1.0
18,70,131450,7,0.0
43,73,82750,2,1.0
41,70,95950,4,1.0
67,70,138350,8,1.0
67,70,125700,7,1.0
54,70,96250,4,0.0
33,67,205900,14,1.0
20,63,242800,18,0.0
21,68,202250,14,0.0
19,69,166750,11,0.0
39,73,82700,2,0.0
55,75,154700,9,0.0
39,70,164950,9,1.0
46,68,114550,6,1.0
60,75,99550,4,1.0
54,70,160200,11,0.0
63,74,102100,4,0.0
43,74,116000,6,0.0
23,66,155400,10,0.0
40,68,90400,4,1.0
42,67,221600,17,1.0
32,67,93350,4,0.0
44,61,146800,9,0.0
62,81,63600,1,1.0
63,71,199650,14,1.0
37,79,125200,6,0.0
24,67,117050,5,0.0
49,68,129200,7,1.0
34,69,182250,13,1.0
59,68,128950,7,1.0
19,78,346100,27,0.0
32,65,133900,6,0.0
56,67,162100,10,0.0
42,67,145850,9,1.0
30,67,158400,10,0.0
24,74,86450,3,0.0
53,72,143000,9,0.0
35,71,157450,9,0.0
56,75,167600,10,1.0
41,74,132900,7,0.0
50,73,124800,7,1.0
20,67,164800,10,0.0
58,72,119050,6,1.0
37,63,98200,5,0.0
40,72,99700,4,1.0
23,69,166600,10,0.0
31,71,116550,6,0.0
18,78,133600,7,0.0
48,63,101700,5,0.0
64,69,206250,14,1.0
41,69,148000,9,0.0
37,73,197300,14,0.0
21,78,154500,10,0.0
50,66,103650,4,0.0
47,70,142400,7,1.0
35,65,164850,9,1.0
62,73,120250,5,1.0
34,66,194950,13,1.0
32,70,121150,7,0.0
35,66,126300,6,1.0
63,67,101400,4,0.0
37,65,183400,11,0.0
29,71,120950,7,0.0
33,66,161300,10,1.0
29,66,242950,18,0.0
47,73,196800,13,0.0
52,72,139350,8,0.0
29,65,90100,3,0.0
56,64,152450,9,1.0
37,73,136200,8,1.0
35,60,214350,15,1.0
29,71,159300,11,0.0
30,69,96000,3,0.0
62,64,239050,18,0.0
35,73,73550,1,1.0
55,69,183800,12,0.0
54,86,196500,13,1.0
35,74,248550,20,1.0
42,77,118900,6,1.0
19,62,106300,5,0.0
32,68,110250,5,0.0
66,72,165450,10,1.0
23,73,126300,6,0.0
52,69,153850,7,0.0
46,70,157100,10,1.0
59,67,194250,13,1.0
67,74,89950,3,1.0
64,78,138350,7,0.0
33,72,165100,10,0.0
37,62,196450,13,0.0
36,75,231900,17,0.0
29,68,204300,14,0.0
59,66,169300,10,1.0
24,71,157600,9,0.0
22,71,236250,18,0.0
38,77,206050,13,1.0
58,73,213000,15,1.0
64,78,224350,16,1.0
27,62,132950,8,0.0
18,68,206650,14,0.0
57,70,164700,11,0.0
63,69,176900,12,1.0
41,61,106200,5,0.0
52,70,179850,12,1.0
32,70,245350,19,0.0
22,72,179000,12,0.0
63,73,78750,2,0.0
29,70,199400,14,0.0
38,75,154350,9,1.0
19,71,153100,9,0.0
56,74,272800,21,1.0
52,83,144400,9,1.0
63,67,169200,11,1.0
18,80,111500,4,0.0
57,73,105400,5,1.0
45,69,133350,8,1.0
38,64,185300,13,0.0
62,70,132050,8,0.0
28,72,212250,16,0.0
20,74,124400,7,0.0
53,72,61000,1,1.0
22,72,168250,12,0.0
21,76,129700,7,0.0
67,66,215600,14,1.0
44,65,88950,2,0.0
51,74,142400,8,0.0
64,73,166500,11,1.0
55,70,132000,7,0.0
27,69,146350,9,0.0
48,76,181600,12,0.0
63,69,193400,12,0.0
19,67,156850,10,0.0
38,74,139200,8,1.0
63,70,141950,8,1.0
58,66,150750,8,1.0
44,72,170800,12,1.0
57,64,136150,8,0.0
41,63,191850,12,0.0
49,69,199400,15,1.0
33,79,108950,5,0.0
54,75,186050,13,1.0
62,71,102250,5,1.0
28,66,207100,15,0.0
20,75,220500,15,0.0
20,68,151750,10,0.0
